origin,dest,year,month,carrier,passengers,seats,departures_performed,distance_miles
SEA,LEB,2024,8,DL,15033,15811,97,2392.5
SEA,LEB,2024,9,DL,12538,14651,91,2392.5
SEA,LEB,2024,10,DL,11438,15456,92,2392.5
SEA,LEB,2024,11,DL,12801,15364,92,2392.5
SEA,LEB,2024,12,DL,12620,17860,94,2392.5
SEA,LEB,2025,1,DL,13770,16932,102,2392.5
SEA,LEB,2025,2,DL,9222,13104,84,2392.5
SEA,LEB,2025,3,DL,12315,15364,92,2392.5
SEA,LEB,2025,4,DL,13622,15744,96,2392.5
SEA,LEB,2025,5,DL,15214,16632,88,2392.5
SEA,LEB,2025,6,DL,12804,16530,87,2392.5
SEA,LEB,2025,7,DL,11671,15521,83,2392.5
SEA,LEB,2025,8,DL,13989,15399,87,2392.5
SEA,LEB,2025,9,DL,11471,14952,89,2392.5
SEA,LEB,2025,10,DL,11101,15876,84,2392.5
SEA,LEB,2025,11,DL,14669,18700,100,2392.5
SEA,LEB,2025,12,DL,13416,15570,90,2392.5
SEA,LEB,2026,1,DL,14013,15810,93,2392.5
SEA,LEB,2026,2,DL,12538,15480,90,2392.5
SEA,LEB,2026,3,DL,12539,14685,89,2392.5
SEA,LEB,2026,4,DL,12019,16968,101,2392.5
SEA,LEB,2026,5,DL,12543,14596,89,2392.5
SEA,MCO,2024,6,NK,24354,30975,105,2550.6
SEA,MCO,2024,7,NK,19052,26592,96,2550.6
SEA,MCO,2024,8,NK,22184,30749,97,2550.6
SEA,MCO,2024,9,NK,18450,23520,84,2550.6
SEA,MCO,2024,10,NK,22762,27876,101,2550.6
SEA,MCO,2024,11,NK,24463,30268,92,2550.6
SEA,MCO,2024,12,NK,21934,27744,96,2550.6
SEA,MCO,2025,1,NK,14347,24240,101,2550.6
SEA,MCO,2025,2,NK,18561,24929,97,2550.6
SEA,MCO,2025,3,NK,16660,18693,93,2550.6
SEA,MCO,2025,4,NK,22855,27674,101,2550.6
SEA,MCO,2025,5,NK,17550,22834,98,2550.6
SEA,MCO,2025,6,NK,16819,18966,87,2550.6
SEA,MCO,2025,7,NK,23624,29876,97,2550.6
SEA,MCO,2025,8,NK,26960,31584,96,2550.6
SEA,MCO,2025,9,NK,23223,31061,89,2550.6
SEA,MCO,2025,10,NK,16831,22473,99,2550.6
SEA,MCO,2025,11,NK,19403,22540,92,2550.6
SEA,MCO,2025,12,NK,19457,27056,89,2550.6
SEA,MCO,2026,1,NK,18224,20445,87,2550.6
SEA,MCO,2026,2,NK,24956,29304,88,2550.6
SEA,MCO,2026,3,NK,22774,26726,83,2550.6
SEA,MCO,2026,4,NK,17407,21840,91,2550.6
SEA,MCO,2026,5,NK,24822,30362,94,2550.6
SEA,MIA,2024,6,B6,34605,42900,156,2721.2
SEA,MIA,2024,7,B6,26518,37650,150,2721.2
SEA,MIA,2024,8,B6,42831,48177,159,2721.2
SEA,MIA,2024,9,B6,37048,44556,158,2721.2
SEA,MIA,2024,10,B6,32222,37536,138,2721.2
SEA,MIA,2024,11,B6,26013,32412,146,2721.2
SEA,MIA,2024,12,B6,33517,42196,154,2721.2
SEA,MIA,2025,1,B6,44701,53244,153,2721.2
SEA,MIA,2025,2,B6,31593,37908,156,2721.2
SEA,MIA,2025,3,B6,39989,51189,151,2721.2
SEA,MIA,2025,4,B6,38720,50204,154,2721.2
SEA,MIA,2025,5,B6,39435,51508,158,2721.2
SEA,MIA,2025,6,B6,32039,42884,142,2721.2
SEA,MIA,2025,7,B6,40398,53066,157,2721.2
SEA,MIA,2025,8,B6,35432,46287,139,2721.2
SEA,MIA,2025,9,B6,32315,36972,158,2721.2
SEA,MIA,2025,10,B6,45255,49600,155,2721.2
SEA,MIA,2025,11,B6,30715,36830,145,2721.2
SEA,MIA,2025,12,B6,34595,44950,155,2721.2
SEA,MIA,2026,1,B6,40757,48951,147,2721.2
SEA,MIA,2026,2,B6,32534,39476,139,2721.2
SEA,MIA,2026,3,B6,29786,39072,148,2721.2
SEA,MIA,2026,4,B6,38464,44968,146,2721.2
SEA,MIA,2026,5,B6,25989,30098,149,2721.2
SEA,MSP,2024,6,AA,15935,18584,101,1395.0
SEA,MSP,2024,7,AA,12750,15580,95,1395.0
SEA,MSP,2024,8,AA,14267,18404,107,1395.0
SEA,MSP,2024,9,AA,16345,20384,112,1395.0
SEA,MSP,2024,10,AA,15677,18832,107,1395.0
SEA,MSP,2024,11,AA,14378,17919,99,1395.0
SEA,MSP,2024,12,AA,16351,20355,115,1395.0
SEA,MSP,2025,1,AA,14438,17160,104,1395.0
SEA,MSP,2025,2,AA,13368,17100,95,1395.0
SEA,MSP,2025,3,AA,17626,19136,104,1395.0
SEA,MSP,2025,4,AA,14926,17094,111,1395.0
SEA,MSP,2025,5,AA,15550,17952,96,1395.0
SEA,MSP,2025,6,AA,12089,15453,101,1395.0
SEA,MSP,2025,7,AA,13515,17004,109,1395.0
SEA,MSP,2025,8,AA,11677,15808,104,1395.0
SEA,MSP,2025,9,AA,14477,17427,111,1395.0
SEA,MSP,2025,10,AA,16577,20274,109,1395.0
SEA,MSP,2025,11,AA,13038,19344,104,1395.0
SEA,MSP,2025,12,AA,19199,21018,113,1395.0
SEA,MSP,2026,1,AA,16561,20034,106,1395.0
SEA,MSP,2026,2,AA,14420,17402,113,1395.0
SEA,MSP,2026,3,AA,11553,14952,89,1395.0
SEA,MSP,2026,4,AA,14552,17063,113,1395.0
SEA,MSP,2026,5,AA,12436,16700,100,1395.0
SEA,ORD,2024,6,AA,23496,28779,181,1716.2
SEA,ORD,2024,7,AA,23804,34960,190,1716.2
SEA,ORD,2024,8,AA,28749,33306,183,1716.2
SEA,ORD,2024,9,AA,26291,32336,188,1716.2
SEA,ORD,2024,10,AA,22084,26887,167,1716.2
SEA,ORD,2024,11,AA,19951,25232,166,1716.2
SEA,ORD,2024,12,AA,26044,32560,176,1716.2
SEA,ORD,2025,1,AA,20829,30272,176,1716.2
SEA,ORD,2025,2,AA,23941,28512,162,1716.2
SEA,ORD,2025,3,AA,21028,26052,156,1716.2
SEA,ORD,2025,4,AA,26167,32550,175,1716.2
SEA,ORD,2025,5,AA,23305,28050,170,1716.2
SEA,ORD,2025,6,AA,25009,30744,183,1716.2
SEA,ORD,2025,7,AA,21048,26600,175,1716.2
SEA,ORD,2025,8,AA,22067,31328,178,1716.2
SEA,ORD,2025,9,AA,25018,29750,170,1716.2
SEA,ORD,2025,10,AA,22274,26533,157,1716.2
SEA,ORD,2025,11,AA,19410,24648,156,1716.2
SEA,ORD,2025,12,AA,21096,24750,165,1716.2
SEA,ORD,2026,1,AA,21056,28028,182,1716.2
SEA,ORD,2026,2,AA,20565,24549,147,1716.2
SEA,ORD,2026,3,AA,20110,26250,175,1716.2
SEA,ORD,2026,4,AA,23846,29760,160,1716.2
SEA,ORD,2026,5,AA,25069,29406,169,1716.2
SEA,ORH,2024,6,DL,17685,22916,68,2452.0
SEA,ORH,2024,7,DL,14563,18318,71,2452.0
SEA,ORH,2024,8,DL,12738,15525,75,2452.0
SEA,ORH,2024,9,DL,13208,17141,61,2452.0
SEA,ORH,2024,10,DL,16645,18460,65,2452.0
SEA,ORH,2024,11,DL,14557,19872,72,2452.0
SEA,ORH,2024,12,DL,14534,17526,69,2452.0
SEA,ORH,2025,1,DL,14216,17940,69,2452.0
SEA,ORH,2025,2,DL,12990,14912,64,2452.0
SEA,ORH,2025,3,DL,22007,25086,74,2452.0
SEA,ORH,2025,4,DL,14385,21450,65,2452.0
SEA,ORH,2025,5,DL,13952,15906,66,2452.0
SEA,ORH,2025,6,DL,17242,20175,75,2452.0
SEA,ORH,2025,7,DL,15600,17941,77,2452.0
SEA,ORH,2025,8,DL,18850,23147,79,2452.0
SEA,ORH,2025,9,DL,13519,18744,71,2452.0
SEA,ORH,2025,10,DL,20792,23115,67,2452.0
SEA,ORH,2025,11,DL,18447,19018,74,2452.0
SEA,ORH,2025,12,DL,13140,16252,68,2452.0
SEA,ORH,2026,1,DL,11636,14740,67,2452.0
SEA,ORH,2026,2,DL,16864,20942,74,2452.0
SEA,ORH,2026,3,DL,15244,20824,76,2452.0
SEA,ORH,2026,4,DL,18736,25530,74,2452.0
SEA,ORH,2026,5,DL,14197,15833,71,2452.0
SEA,PDX,2024,6,DL,3114,4284,68,129.2
SEA,PDX,2024,7,DL,4830,5016,66,129.2
SEA,PDX,2024,8,DL,3391,4355,65,129.2
SEA,PDX,2024,9,DL,4039,4347,69,129.2
SEA,PDX,2024,10,DL,4328,4536,72,129.2
SEA,PDX,2024,11,DL,4136,5037,73,129.2
SEA,PDX,2024,12,DL,3102,3640,65,129.2
SEA,PDX,2025,1,DL,2825,3350,67,129.2
SEA,PDX,2025,2,DL,3961,4554,66,129.2
SEA,PDX,2025,3,DL,3447,4200,70,129.2
SEA,PDX,2025,4,DL,3668,4248,72,129.2
SEA,PDX,2025,5,DL,2924,3796,73,129.2
SEA,PDX,2025,6,DL,4242,5548,73,129.2
SEA,PDX,2025,7,DL,3221,4047,71,129.2
SEA,PDX,2025,8,DL,3167,4060,70,129.2
SEA,PDX,2025,9,DL,3769,4830,69,129.2
SEA,PDX,2025,10,DL,4258,4896,68,129.2
SEA,PDX,2025,11,DL,4112,4830,70,129.2
SEA,PDX,2025,12,DL,4202,5106,69,129.2
SEA,PDX,2026,1,DL,2978,4160,65,129.2
SEA,PDX,2026,2,DL,4512,5032,68,129.2
SEA,PDX,2026,3,DL,4384,5325,71,129.2
SEA,PDX,2026,4,DL,2995,3696,66,129.2
SEA,PDX,2026,5,DL,3736,4810,74,129.2
SEA,PWM,2024,6,UA,22819,27066,78,2482.7
SEA,PWM,2024,7,UA,20024,24450,75,2482.7
SEA,PWM,2024,8,UA,17462,20700,69,2482.7
SEA,PWM,2024,9,UA,17237,20942,74,2482.7
SEA,PWM,2024,10,UA,17407,21141,81,2482.7
SEA,PWM,2024,11,UA,16697,19425,75,2482.7
SEA,PWM,2024,12,UA,15611,19039,79,2482.7
SEA,PWM,2025,1,UA,14773,18285,69,2482.7
SEA,PWM,2025,2,UA,20401,23184,69,2482.7
SEA,PWM,2025,3,UA,15803,20769,69,2482.7
SEA,PWM,2025,4,UA,12065,16344,72,2482.7
SEA,PWM,2025,5,UA,18593,20604,68,2482.7
SEA,PWM,2025,6,UA,14904,17664,64,2482.7
SEA,PWM,2025,7,UA,14299,18078,69,2482.7
SEA,PWM,2025,8,UA,11725,14342,71,2482.7
SEA,PWM,2025,9,UA,17526,22176,72,2482.7
SEA,PWM,2025,10,UA,16302,21409,79,2482.7
SEA,PWM,2025,11,UA,17292,19516,68,2482.7
SEA,PWM,2025,12,UA,13454,16416,76,2482.7
SEA,PWM,2026,1,UA,17660,23805,69,2482.7
SEA,PWM,2026,2,UA,15534,18834,73,2482.7
SEA,PWM,2026,3,UA,18770,23501,71,2482.7
SEA,PWM,2026,4,UA,16768,21490,70,2482.7
SEA,PWM,2026,5,UA,15912,17420,65,2482.7
SEA,RDU,2024,6,AA,8607,10557,69,2349.1
SEA,RDU,2024,7,AA,8689,11520,64,2349.1
SEA,RDU,2024,8,AA,10638,11748,66,2349.1
SEA,RDU,2024,9,AA,8476,10833,69,2349.1
SEA,RDU,2024,10,AA,10627,12648,68,2349.1
SEA,RDU,2024,11,AA,10261,12567,71,2349.1
SEA,RDU,2024,12,AA,8362,11323,67,2349.1
SEA,RDU,2025,1,AA,10589,12702,73,2349.1
SEA,RDU,2025,2,AA,8841,11456,64,2349.1
SEA,RDU,2025,3,AA,9893,13041,69,2349.1
SEA,RDU,2025,4,AA,10225,12191,73,2349.1
SEA,RDU,2025,5,AA,9427,11844,63,2349.1
SEA,RDU,2025,6,AA,9285,11550,70,2349.1
SEA,RDU,2025,7,AA,9375,12540,66,2349.1
SEA,RDU,2025,8,AA,7712,10540,68,2349.1
SEA,RDU,2025,9,AA,7187,9672,62,2349.1
SEA,RDU,2025,10,AA,10734,12765,69,2349.1
SEA,RDU,2025,11,AA,7607,10695,69,2349.1
SEA,RDU,2025,12,AA,9711,11505,65,2349.1
SEA,RDU,2026,1,AA,11893,12261,67,2349.1
SEA,RDU,2026,2,AA,11496,11952,72,2349.1
SEA,RDU,2026,3,AA,9539,11534,73,2349.1
SEA,RDU,2026,4,AA,9444,10640,70,2349.1
SEA,RDU,2026,5,AA,10154,11658,67,2349.1
SEA,SAN,2024,6,NK,14347,18600,120,1051.5
SEA,SAN,2024,7,NK,13090,15125,125,1051.5
SEA,SAN,2024,8,NK,14369,15376,124,1051.5
SEA,SAN,2024,9,NK,14456,20829,131,1051.5
SEA,SAN,2024,10,NK,15462,16048,118,1051.5
SEA,SAN,2024,11,NK,12817,16640,128,1051.5
SEA,SAN,2024,12,NK,16393,19588,118,1051.5
SEA,SAN,2025,1,NK,15158,19656,117,1051.5
SEA,SAN,2025,2,NK,15648,19549,113,1051.5
SEA,SAN,2025,3,NK,12583,15048,114,1051.5
SEA,SAN,2025,4,NK,13876,16958,122,1051.5
SEA,SAN,2025,5,NK,16058,19550,115,1051.5
SEA,SAN,2025,6,NK,12658,17375,125,1051.5
SEA,SAN,2025,7,NK,11717,16644,114,1051.5
SEA,SAN,2025,8,NK,12454,15708,119,1051.5
SEA,SAN,2025,9,NK,16634,19950,114,1051.5
SEA,SAN,2025,10,NK,16094,20538,126,1051.5
SEA,SAN,2025,11,NK,11958,16965,117,1051.5
SEA,SAN,2025,12,NK,16090,21750,125,1051.5
SEA,SAN,2026,1,NK,13789,16200,108,1051.5
SEA,SAN,2026,2,NK,11706,14632,118,1051.5
SEA,SAN,2026,3,NK,18812,21080,124,1051.5
SEA,SAN,2026,4,NK,12691,16756,118,1051.5
SEA,SAN,2026,5,NK,9646,12400,100,1051.5
SEA,SMF,2024,6,DL,10630,12420,92,605.8
SEA,SMF,2024,7,DL,11137,12665,85,605.8
SEA,SMF,2024,8,DL,10905,13340,92,605.8
SEA,SMF,2024,9,DL,12833,16168,94,605.8
SEA,SMF,2024,10,DL,11655,15219,89,605.8
SEA,SMF,2024,11,DL,13470,15480,90,605.8
SEA,SMF,2024,12,DL,8394,10428,79,605.8
SEA,SMF,2025,1,DL,11582,14151,89,605.8
SEA,SMF,2025,2,DL,12801,15531,93,605.8
SEA,SMF,2025,3,DL,11374,12710,82,605.8
SEA,SMF,2025,4,DL,11999,15604,94,605.8
SEA,SMF,2025,5,DL,9062,12354,87,605.8
SEA,SMF,2025,6,DL,8992,11160,90,605.8
SEA,SMF,2025,7,DL,8254,11466,91,605.8
SEA,SMF,2025,8,DL,7787,9840,80,605.8
SEA,SMF,2025,9,DL,8467,11094,86,605.8
SEA,SMF,2025,10,DL,10453,13659,87,605.8
SEA,SMF,2025,11,DL,13467,16878,97,605.8
SEA,SMF,2025,12,DL,10199,11931,97,605.8
SEA,SMF,2026,1,DL,9543,13197,83,605.8
SEA,SMF,2026,2,DL,11853,15106,91,605.8
SEA,SMF,2026,3,DL,12287,16168,94,605.8
SEA,SMF,2026,4,DL,14028,14940,90,605.8
SEA,SMF,2026,5,DL,8821,11088,88,605.8
SEA,STL,2024,6,NK,24394,27058,163,1705.3
SEA,STL,2024,7,NK,25410,32760,182,1705.3
SEA,STL,2024,8,NK,28461,32319,171,1705.3
SEA,STL,2024,9,NK,25129,29216,176,1705.3
SEA,STL,2024,10,NK,18886,23989,149,1705.3
SEA,STL,2024,11,NK,20511,29733,159,1705.3
SEA,STL,2024,12,NK,26940,31675,175,1705.3
SEA,STL,2025,1,NK,22993,27475,157,1705.3
SEA,STL,2025,2,NK,20765,26815,155,1705.3
SEA,STL,2025,3,NK,25437,30895,167,1705.3
SEA,STL,2025,4,NK,25502,30912,184,1705.3
SEA,STL,2025,5,NK,26875,28728,171,1705.3
SEA,STL,2025,6,NK,22149,30589,181,1705.3
SEA,STL,2025,7,NK,20735,25840,170,1705.3
SEA,STL,2025,8,NK,24454,26166,147,1705.3
SEA,STL,2025,9,NK,20835,25272,162,1705.3
SEA,STL,2025,10,NK,22530,27552,168,1705.3
SEA,STL,2025,11,NK,22599,26080,163,1705.3
SEA,STL,2025,12,NK,21096,27030,170,1705.3
SEA,STL,2026,1,NK,22676,26904,152,1705.3
SEA,STL,2026,2,NK,22201,28086,151,1705.3
SEA,STL,2026,3,NK,22972,26815,155,1705.3
SEA,STL,2026,4,NK,24903,30616,178,1705.3
SEA,STL,2026,5,NK,23411,25950,173,1705.3
SFO,ACK,2024,6,NK,20754,26220,95,2760.7
SFO,ACK,2024,7,NK,18026,22968,88,2760.7
SFO,ACK,2024,8,NK,18769,22990,95,2760.7
SFO,ACK,2024,9,NK,12580,18225,81,2760.7
SFO,ACK,2024,10,NK,27363,30086,98,2760.7
SFO,ACK,2024,11,NK,25229,31122,91,2760.7
SFO,ACK,2024,12,NK,26797,30652,97,2760.7
SFO,ACK,2025,1,NK,18690,23184,92,2760.7
SFO,ACK,2025,2,NK,17931,21945,95,2760.7
SFO,ACK,2025,3,NK,23116,28392,91,2760.7
SFO,ACK,2025,4,NK,26051,29997,101,2760.7
SFO,ACK,2025,5,NK,22254,29003,97,2760.7
SFO,ACK,2025,6,NK,29189,34112,104,2760.7
SFO,ACK,2025,7,NK,21794,26190,97,2760.7
SFO,ACK,2025,8,NK,26561,30690,93,2760.7
SFO,ACK,2025,9,NK,18040,24795,87,2760.7
SFO,ACK,2025,10,NK,22480,25650,95,2760.7
SFO,ACK,2025,11,NK,16093,22320,90,2760.7
SFO,ACK,2025,12,NK,18618,20988,99,2760.7
SFO,ACK,2026,1,NK,17571,21414,86,2760.7
SFO,ACK,2026,2,NK,19866,23760,90,2760.7
SFO,ACK,2026,3,NK,22649,29716,92,2760.7
SFO,ACK,2026,4,NK,20886,24346,94,2760.7
SFO,ACK,2026,5,NK,27428,31300,100,2760.7
SFO,ANC,2024,6,AA,17494,23247,123,2015.8
SFO,ANC,2024,7,AA,15406,18720,117,2015.8
SFO,ANC,2024,8,AA,19226,23328,144,2015.8
SFO,ANC,2024,9,AA,18339,22506,121,2015.8
SFO,ANC,2024,10,AA,16937,20640,120,2015.8
SFO,ANC,2024,11,AA,14255,18648,111,2015.8
SFO,ANC,2024,12,AA,15520,19836,116,2015.8
SFO,ANC,2025,1,AA,18889,19965,121,2015.8
SFO,ANC,2025,2,AA,18654,23424,128,2015.8
SFO,ANC,2025,3,AA,16817,19404,126,2015.8
SFO,ANC,2025,4,AA,17100,20250,125,2015.8
SFO,ANC,2025,5,AA,17108,21830,118,2015.8
SFO,ANC,2025,6,AA,19448,21054,121,2015.8
SFO,ANC,2025,7,AA,14651,17515,113,2015.8
SFO,ANC,2025,8,AA,19275,22875,125,2015.8
SFO,ANC,2025,9,AA,16297,21420,126,2015.8
SFO,ANC,2025,10,AA,16501,19875,125,2015.8
SFO,ANC,2025,11,AA,18133,22143,121,2015.8
SFO,ANC,2025,12,AA,15064,19592,124,2015.8
SFO,ANC,2026,1,AA,21563,22230,130,2015.8
SFO,ANC,2026,2,AA,19547,22448,122,2015.8
SFO,ANC,2026,3,AA,14812,19836,116,2015.8
SFO,ANC,2026,4,AA,16766,20532,118,2015.8
SFO,ANC,2026,5,AA,18614,23436,124,2015.8
SFO,ATL,2024,6,AS,13763,16647,93,2134.2
SFO,ATL,2024,7,AS,11838,13114,83,2134.2
SFO,ATL,2024,8,AS,13487,17195,95,2134.2
SFO,ATL,2024,9,AS,11337,14787,93,2134.2
SFO,ATL,2024,10,AS,12296,17390,94,2134.2
SFO,ATL,2024,11,AS,15238,17760,96,2134.2
SFO,ATL,2024,12,AS,12312,13846,86,2134.2
SFO,ATL,2025,1,AS,11995,13833,87,2134.2
SFO,ATL,2025,2,AS,14818,17298,93,2134.2
SFO,ATL,2025,3,AS,12533,14872,88,2134.2
SFO,ATL,2025,4,AS,15039,16280,88,2134.2
SFO,ATL,2025,5,AS,13549,16821,89,2134.2
SFO,ATL,2025,6,AS,13873,14820,78,2134.2
SFO,ATL,2025,7,AS,16085,16800,105,2134.2
SFO,ATL,2025,8,AS,10916,14256,88,2134.2
SFO,ATL,2025,9,AS,12595,15355,83,2134.2
SFO,ATL,2025,10,AS,11657,14415,93,2134.2
SFO,ATL,2025,11,AS,13466,16835,91,2134.2
SFO,ATL,2025,12,AS,16105,18236,97,2134.2
SFO,ATL,2026,1,AS,10197,12561,79,2134.2
SFO,ATL,2026,2,AS,11715,14946,94,2134.2
SFO,ATL,2026,3,AS,12401,16074,94,2134.2
SFO,ATL,2026,4,AS,13208,15312,87,2134.2
SFO,ATL,2026,5,AS,14324,15996,93,2134.2
SFO,BDL,2024,6,UA,38876,43947,171,2618.2
SFO,BDL,2024,7,UA,39723,46455,163,2618.2
SFO,BDL,2024,8,UA,41704,49419,153,2618.2
SFO,BDL,2024,9,UA,31666,37312,176,2618.2
SFO,BDL,2024,10,UA,28086,33390,159,2618.2
SFO,BDL,2024,11,UA,32996,42160,155,2618.2
SFO,BDL,2024,12,UA,41339,55778,167,2618.2
SFO,BDL,2025,1,UA,32961,36550,170,2618.2
SFO,BDL,2025,2,UA,29029,37962,171,2618.2
SFO,BDL,2025,3,UA,27879,36465,165,2618.2
SFO,BDL,2025,4,UA,29558,34344,162,2618.2
SFO,BDL,2025,5,UA,38577,48169,151,2618.2
SFO,BDL,2025,6,UA,40190,49296,158,2618.2
SFO,BDL,2025,7,UA,30655,38394,162,2618.2
SFO,BDL,2025,8,UA,43854,51510,170,2618.2
SFO,BDL,2025,9,UA,27844,37030,161,2618.2
SFO,BDL,2025,10,UA,36266,45900,150,2618.2
SFO,BDL,2025,11,UA,36830,43860,170,2618.2
SFO,BDL,2025,12,UA,53204,64032,184,2618.2
SFO,BDL,2026,1,UA,41594,48988,148,2618.2
SFO,BDL,2026,2,UA,39227,50020,164,2618.2
SFO,BDL,2026,3,UA,39078,47895,155,2618.2
SFO,BDL,2026,4,UA,45780,53784,166,2618.2
SFO,BDL,2026,5,UA,28675,37392,164,2618.2
SFO,BED,2024,6,AA,29739,34428,151,2681.9
SFO,BED,2024,7,AA,37635,44400,148,2681.9
SFO,BED,2024,8,AA,26722,37944,153,2681.9
SFO,BED,2024,9,AA,45978,51680,152,2681.9
SFO,BED,2024,10,AA,26522,31050,150,2681.9
SFO,BED,2024,11,AA,44598,50616,148,2681.9
SFO,BED,2024,12,AA,42691,53950,166,2681.9
SFO,BED,2025,1,AA,30620,36036,154,2681.9
SFO,BED,2025,2,AA,37118,45880,155,2681.9
SFO,BED,2025,3,AA,34262,40508,164,2681.9
SFO,BED,2025,4,AA,39664,49427,161,2681.9
SFO,BED,2025,5,AA,28147,36585,135,2681.9
SFO,BED,2025,6,AA,30587,39182,143,2681.9
SFO,BED,2025,7,AA,35940,42840,136,2681.9
SFO,BED,2025,8,AA,35254,45360,168,2681.9
SFO,BED,2025,9,AA,36592,47656,148,2681.9
SFO,BED,2025,10,AA,36922,51357,159,2681.9
SFO,BED,2025,11,AA,30851,35960,155,2681.9
SFO,BED,2025,12,AA,26917,36864,144,2681.9
SFO,BED,2026,1,AA,35266,42050,145,2681.9
SFO,BED,2026,2,AA,42651,55475,175,2681.9
SFO,BED,2026,3,AA,34481,44902,143,2681.9
SFO,BED,2026,4,AA,28841,33495,145,2681.9
SFO,BED,2026,5,AA,33239,38766,142,2681.9
SFO,BID,2024,6,B6,10841,13632,64,2684.8
SFO,BID,2024,7,B6,20029,24346,74,2684.8
SFO,BID,2024,8,B6,16338,20124,78,2684.8
SFO,BID,2024,9,B6,17370,21488,79,2684.8
SFO,BID,2024,10,B6,15131,19028,71,2684.8
SFO,BID,2024,11,B6,12949,15330,70,2684.8
SFO,BID,2024,12,B6,13503,16800,70,2684.8
SFO,BID,2025,1,B6,17140,19125,75,2684.8
SFO,BID,2025,2,B6,17710,22563,69,2684.8
SFO,BID,2025,3,B6,14633,18675,75,2684.8
SFO,BID,2025,4,B6,22417,25086,74,2684.8
SFO,BID,2025,5,B6,16467,18957,71,2684.8
SFO,BID,2025,6,B6,21123,24790,74,2684.8
SFO,BID,2025,7,B6,22051,24408,72,2684.8
SFO,BID,2025,8,B6,12940,16770,65,2684.8
SFO,BID,2025,9,B6,15611,18837,63,2684.8
SFO,BID,2025,10,B6,12437,14697,71,2684.8
SFO,BID,2025,11,B6,19150,23360,80,2684.8
SFO,BID,2025,12,B6,14832,18744,71,2684.8
SFO,BID,2026,1,B6,16540,19536,74,2684.8
SFO,BID,2026,2,B6,19959,22074,78,2684.8
SFO,BID,2026,3,B6,18469,21164,74,2684.8
SFO,BID,2026,4,B6,17989,21150,75,2684.8
SFO,BID,2026,5,B6,15517,20174,77,2684.8
SFO,BTV,2024,6,WN,41067,45850,175,2568.5
SFO,BTV,2024,7,WN,46890,53664,172,2568.5
SFO,BTV,2024,8,WN,34163,39098,173,2568.5
SFO,BTV,2024,9,WN,34795,43860,170,2568.5
SFO,BTV,2024,10,WN,31371,39904,172,2568.5
SFO,BTV,2024,11,WN,30056,39780,170,2568.5
SFO,BTV,2024,12,WN,44926,57627,171,2568.5
SFO,BTV,2025,1,WN,37843,46784,172,2568.5
SFO,BTV,2025,2,WN,40670,54450,165,2568.5
SFO,BTV,2025,3,WN,46390,53728,184,2568.5
SFO,BTV,2025,4,WN,32808,39271,173,2568.5
SFO,BTV,2025,5,WN,29086,32361,161,2568.5
SFO,BTV,2025,6,WN,43359,59800,184,2568.5
SFO,BTV,2025,7,WN,42783,59658,183,2568.5
SFO,BTV,2025,8,WN,37373,51015,179,2568.5
SFO,BTV,2025,9,WN,45512,58825,181,2568.5
SFO,BTV,2025,10,WN,29835,40755,165,2568.5
SFO,BTV,2025,11,WN,39483,48830,190,2568.5
SFO,BTV,2025,12,WN,33315,41650,175,2568.5
SFO,BTV,2026,1,WN,27412,36018,174,2568.5
SFO,BTV,2026,2,WN,43690,59245,205,2568.5
SFO,BTV,2026,3,WN,33831,38640,184,2568.5
SFO,BTV,2026,4,WN,49539,63690,193,2568.5
SFO,BTV,2026,5,WN,44296,50768,167,2568.5
SFO,DEN,2024,6,B6,15841,19470,118,964.8
SFO,DEN,2024,7,B6,20090,23490,135,964.8
SFO,DEN,2024,8,B6,15335,17554,131,964.8
SFO,DEN,2024,9,B6,17124,19092,111,964.8
SFO,DEN,2024,10,B6,16745,20640,120,964.8
SFO,DEN,2024,11,B6,13403,16758,126,964.8
SFO,DEN,2024,12,B6,17084,21140,140,964.8
SFO,DEN,2025,1,B6,14883,17920,128,964.8
SFO,DEN,2025,2,B6,21534,23427,137,964.8
SFO,DEN,2025,3,B6,16100,18966,109,964.8
SFO,DEN,2025,4,B6,17911,20511,129,964.8
SFO,DEN,2025,5,B6,17625,21175,121,964.8
SFO,DEN,2025,6,B6,16593,20574,127,964.8
SFO,DEN,2025,7,B6,16936,22244,134,964.8
SFO,DEN,2025,8,B6,13291,15990,123,964.8
SFO,DEN,2025,9,B6,16691,20008,122,964.8
SFO,DEN,2025,10,B6,16409,19200,128,964.8
SFO,DEN,2025,11,B6,14371,18056,122,964.8
SFO,DEN,2025,12,B6,15082,18576,129,964.8
SFO,DEN,2026,1,B6,13718,15827,119,964.8
SFO,DEN,2026,2,B6,17173,20088,124,964.8
SFO,DEN,2026,3,B6,15659,19118,121,964.8
SFO,DEN,2026,4,B6,17069,19680,120,964.8
SFO,DEN,2026,5,B6,16224,18688,128,964.8
SFO,DFW,2024,6,WN,11663,14940,83,1461.4
SFO,DFW,2024,7,WN,13048,16095,87,1461.4
SFO,DFW,2024,8,WN,12885,14480,80,1461.4
SFO,DFW,2024,9,WN,12009,13040,80,1461.4
SFO,DFW,2024,10,WN,12534,14440,76,1461.4
SFO,DFW,2024,11,WN,9368,12628,82,1461.4
SFO,DFW,2024,12,WN,13446,15960,84,1461.4
SFO,DFW,2025,1,WN,9466,11400,75,1461.4
